x,y,value
476788.85,5116503.15,814.197
476788.95,5116503.15,814.196
476789.05,5116503.15,814.195
476789.14999999997,5116503.15,814.194
476789.25,5116503.15,814.193
476789.35,5116503.15,814.191
476789.45,5116503.15,814.19
476789.55,5116503.15,814.189
476789.64999999997,5116503.15,814.187
476789.75,5116503.15,814.186
476789.85,5116503.15,814.185
476789.95,5116503.15,814.184
476790.05,5116503.15,814.182
476790.14999999997,5116503.15,814.181
476790.25,5116503.15,814.18
476790.35,5116503.15,814.179
476790.45,5116503.15,814.177
476790.55,5116503.15,814.176
476790.64999999997,5116503.15,814.175
476790.75,5116503.15,814.174
476790.85,5116503.15,814.173
476790.95,5116503.15,814.172
476791.05,5116503.15,814.17
476791.14999999997,5116503.15,814.169
476791.25,5116503.15,814.167
476791.35,5116503.15,814.165
476791.45,5116503.15,814.163
476791.55,5116503.15,814.16
476791.64999999997,5116503.15,814.158
476791.75,5116503.15,814.155
476791.85,5116503.15,814.153
476791.95,5116503.15,814.15
476792.05,5116503.15,814.148
476792.14999999997,5116503.15,814.145
476792.25,5116503.15,814.142
476792.35,5116503.15,814.14
476792.45,5116503.15,814.137
476792.55,5116503.15,814.135
476792.64999999997,5116503.15,814.133
476792.75,5116503.15,814.13
476792.85,5116503.15,814.128
476792.95,5116503.15,814.125
476793.05,5116503.15,814.123
476793.14999999997,5116503.15,814.121
476793.25,5116503.15,814.119
476793.35,5116503.15,814.117
476793.45,5116503.15,814.115
476793.55,5116503.15,814.113
476793.64999999997,5116503.15,814.111
476793.75,5116503.15,814.109
476793.85,5116503.15,814.107
476793.95,5116503.15,814.105
476794.05,5116503.15,814.103
476794.14999999997,5116503.15,814.101
476794.25,5116503.15,814.099
476794.35,5116503.15,814.097
476794.45,5116503.15,814.095
476794.55,5116503.15,814.094
476794.64999999997,5116503.15,814.092
476794.75,5116503.15,814.09
476794.85,5116503.15,814.089
476794.95,5116503.15,814.087
476795.05,5116503.15,814.085
476795.14999999997,5116503.15,814.084
476795.25,5116503.15,814.082
476795.35,5116503.15,814.08
476795.45,5116503.15,814.079
476795.55,5116503.15,814.077
476795.64999999997,5116503.15,814.076
476795.75,5116503.15,814.074
476795.85,5116503.15,814.073
476795.95,5116503.15,814.071
476796.05,5116503.15,814.07
476796.14999999997,5116503.15,814.068
476796.25,5116503.15,814.067
476796.35,5116503.15,814.065
476796.45,5116503.15,814.064
476796.55,5116503.15,814.063
476796.64999999997,5116503.15,814.061
476796.75,5116503.15,814.06
476796.85,5116503.15,814.058
476796.95,5116503.15,814.057
476797.05,5116503.15,814.056
476797.14999999997,5116503.15,814.054
476797.25,5116503.15,814.053
476797.35,5116503.15,814.052
476797.45,5116503.15,814.051
476797.55,5116503.15,814.049
476797.64999999997,5116503.15,814.048
476797.75,5116503.15,814.047
476797.85,5116503.15,814.046
476797.95,5116503.15,814.045
476798.05,5116503.15,814.044
476798.14999999997,5116503.15,814.042
476798.25,5116503.15,814.041
476798.35,5116503.15,814.04
476798.45,5116503.15,814.039
476798.55,5116503.15,814.038
476798.64999999997,5116503.15,814.037
476798.75,5116503.15,814.036
476798.85,5116503.15,814.035
476798.95,5116503.15,814.034
476799.05,5116503.15,814.033
476799.14999999997,5116503.15,814.032
476799.25,5116503.15,814.03
476799.35,5116503.15,814.029
476799.45,5116503.15,814.027
476799.55,5116503.15,814.026
476799.64999999997,5116503.15,814.024
476799.75,5116503.15,814.023
476799.85,5116503.15,814.021
476799.95,5116503.15,814.019
476800.05,5116503.15,814.017
476800.14999999997,5116503.15,814.015
476800.25,5116503.15,814.013
476800.35,5116503.15,814.011
476800.45,5116503.15,814.008
476800.55,5116503.15,814.005
476800.64999999997,5116503.15,814.002
476800.75,5116503.15,813.998
476800.85,5116503.15,813.994
476800.95,5116503.15,813.99
476801.05,5116503.15,813.986
476801.14999999997,5116503.15,813.982
476801.25,5116503.15,813.977
476801.35,5116503.15,813.972
476801.45,5116503.15,813.968
476801.55,5116503.15,813.963
476801.64999999997,5116503.15,813.959
476801.75,5116503.15,813.954
476801.85,5116503.15,813.949
476801.95,5116503.15,813.945
476802.05,5116503.15,813.94
476788.45,5116503.05,814.202
476788.55,5116503.05,814.201
476788.64999999997,5116503.05,814.2
476788.75,5116503.05,814.199
476788.85,5116503.05,814.198
476788.95,5116503.05,814.197
476789.05,5116503.05,814.196
476789.14999999997,5116503.05,814.195
476789.25,5116503.05,814.193
476789.35,5116503.05,814.192
476789.45,5116503.05,814.191
476789.55,5116503.05,814.19
476789.64999999997,5116503.05,814.188
476789.75,5116503.05,814.187
476789.85,5116503.05,814.186
476789.95,5116503.05,814.185
476790.05,5116503.05,814.183
476790.14999999997,5116503.05,814.182
476790.25,5116503.05,814.181
476790.35,5116503.05,814.18
476790.45,5116503.05,814.179
476790.55,5116503.05,814.177
476790.64999999997,5116503.05,814.176
476790.75,5116503.05,814.175
476790.85,5116503.05,814.174
476790.95,5116503.05,814.173
476791.05,5116503.05,814.172
476791.14999999997,5116503.05,814.17
476791.25,5116503.05,814.169
476791.35,5116503.05,814.167
476791.45,5116503.05,814.164
476791.55,5116503.05,814.162
476791.64999999997,5116503.05,814.16
476791.75,5116503.05,814.157
476791.85,5116503.05,814.155
476791.95,5116503.05,814.152
476792.05,5116503.05,814.15
476792.14999999997,5116503.05,814.147
476792.25,5116503.05,814.145
476792.35,5116503.05,814.142
476792.45,5116503.05,814.14
476792.55,5116503.05,814.138
476792.64999999997,5116503.05,814.135
476792.75,5116503.05,814.133
476792.85,5116503.05,814.13
476792.95,5116503.05,814.128
476793.05,5116503.05,814.126
476793.14999999997,5116503.05,814.124
476793.25,5116503.05,814.122
476793.35,5116503.05,814.119
476793.45,5116503.05,814.117
476793.55,5116503.05,814.115
476793.64999999997,5116503.05,814.113
476793.75,5116503.05,814.111
476793.85,5116503.05,814.109
476793.95,5116503.05,814.107
476794.05,5116503.05,814.105
476794.14999999997,5116503.05,814.104
476794.25,5116503.05,814.102
476794.35,5116503.05,814.1
476794.45,5116503.05,814.098
476794.55,5116503.05,814.096
476794.64999999997,5116503.05,814.095
476794.75,5116503.05,814.093
476794.85,5116503.05,814.091
476794.95,5116503.05,814.09
476795.05,5116503.05,814.088
476795.14999999997,5116503.05,814.086
476795.25,5116503.05,814.085
476795.35,5116503.05,814.083
476795.45,5116503.05,814.082
476795.55,5116503.05,814.08
476795.64999999997,5116503.05,814.078
476795.75,5116503.05,814.077
476795.85,5116503.05,814.075
476795.95,5116503.05,814.074
476796.05,5116503.05,814.072
476796.14999999997,5116503.05,814.071
476796.25,5116503.05,814.07
476796.35,5116503.05,814.068
476796.45,5116503.05,814.067
476796.55,5116503.05,814.065
476796.64999999997,5116503.05,814.064
476796.75,5116503.05,814.062
476796.85,5116503.05,814.061
476796.95,5116503.05,814.06
476797.05,5116503.05,814.058
476797.14999999997,5116503.05,814.057
476797.25,5116503.05,814.056
476797.35,5116503.05,814.054
476797.45,5116503.05,814.053
476797.55,5116503.05,814.052
476797.64999999997,5116503.05,814.051
476797.75,5116503.05,814.049
476797.85,5116503.05,814.048
476797.95,5116503.05,814.047
476798.05,5116503.05,814.046
476798.14999999997,5116503.05,814.045
476798.25,5116503.05,814.044
476798.35,5116503.05,814.043
476798.45,5116503.05,814.042
476798.55,5116503.05,814.041
476798.64999999997,5116503.05,814.039
476798.75,5116503.05,814.038
476798.85,5116503.05,814.037
476798.95,5116503.05,814.036
476799.05,5116503.05,814.035
476799.14999999997,5116503.05,814.034
476799.25,5116503.05,814.033
476799.35,5116503.05,814.031
476799.45,5116503.05,814.03
476799.55,5116503.05,814.028
476799.64999999997,5116503.05,814.027
476799.75,5116503.05,814.025
476799.85,5116503.05,814.023
476799.95,5116503.05,814.022
476800.05,5116503.05,814.02
476800.14999999997,5116503.05,814.018
476800.25,5116503.05,814.016
476800.35,5116503.05,814.013
476800.45,5116503.05,814.011
476800.55,5116503.05,814.008
476800.64999999997,5116503.05,814.005
476800.75,5116503.05,814.001
476800.85,5116503.05,813.997
476800.95,5116503.05,813.992
476801.05,5116503.05,813.988
476801.14999999997,5116503.05,813.983
476801.25,5116503.05,813.979
476801.35,5116503.05,813.974
476801.45,5116503.05,813.969
476801.55,5116503.05,813.965
476801.64999999997,5116503.05,813.96
476801.75,5116503.05,813.956
476801.85,5116503.05,813.951
476788.25,5116502.95,814.206
476788.35,5116502.95,814.205
476788.45,5116502.95,814.204
476788.55,5116502.95,814.203
476788.64999999997,5116502.95,814.202
476788.75,5116502.95,814.201
476788.85,5116502.95,814.2
476788.95,5116502.95,814.198
476789.05,5116502.95,814.197
476789.14999999997,5116502.95,814.196
476789.25,5116502.95,814.194
476789.35,5116502.95,814.193
476789.45,5116502.95,814.192
476789.55,5116502.95,814.191
476789.64999999997,5116502.95,814.189
476789.75,5116502.95,814.188
476789.85,5116502.95,814.187
476789.95,5116502.95,814.186
476790.05,5116502.95,814.185
476790.14999999997,5116502.95,814.183
476790.25,5116502.95,814.182
476790.35,5116502.95,814.181
476790.45,5116502.95,814.18
476790.55,5116502.95,814.179
476790.64999999997,5116502.95,814.178
476790.75,5116502.95,814.176
476790.85,5116502.95,814.175
476790.95,5116502.95,814.174
476791.05,5116502.95,814.173
476791.14999999997,5116502.95,814.172
476791.25,5116502.95,814.17
476791.35,5116502.95,814.168
476791.45,5116502.95,814.166
476791.55,5116502.95,814.164
476791.64999999997,5116502.95,814.162
476791.75,5116502.95,814.159
476791.85,5116502.95,814.157
476791.95,5116502.95,814.155
476792.05,5116502.95,814.152
476792.14999999997,5116502.95,814.15
476792.25,5116502.95,814.147
476792.35,5116502.95,814.145
476792.45,5116502.95,814.142
476792.55,5116502.95,814.14
476792.64999999997,5116502.95,814.138
476792.75,5116502.95,814.135
476792.85,5116502.95,814.133
476792.95,5116502.95,814.131
476793.05,5116502.95,814.129
476793.14999999997,5116502.95,814.126
476793.25,5116502.95,814.124
476793.35,5116502.95,814.122
476793.45,5116502.95,814.12
476793.55,5116502.95,814.118
476793.64999999997,5116502.95,814.116
476793.75,5116502.95,814.114
476793.85,5116502.95,814.112
476793.95,5116502.95,814.11
476794.05,5116502.95,814.108
476794.14999999997,5116502.95,814.106
476794.25,5116502.95,814.104
476794.35,5116502.95,814.103
476794.45,5116502.95,814.101
476794.55,5116502.95,814.099
476794.64999999997,5116502.95,814.097
476794.75,5116502.95,814.096
476794.85,5116502.95,814.094
476794.95,5116502.95,814.092
476795.05,5116502.95,814.091
476795.14999999997,5116502.95,814.089
476795.25,5116502.95,814.087
476795.35,5116502.95,814.086
476795.45,5116502.95,814.084
476795.55,5116502.95,814.083
476795.64999999997,5116502.95,814.081
476795.75,5116502.95,814.08
476795.85,5116502.95,814.078
476795.95,5116502.95,814.077
476796.05,5116502.95,814.075
476796.14999999997,5116502.95,814.074
476796.25,5116502.95,814.072
476796.35,5116502.95,814.071
476796.45,5116502.95,814.069
476796.55,5116502.95,814.068
476796.64999999997,5116502.95,814.066
476796.75,5116502.95,814.065
476796.85,5116502.95,814.063
476796.95,5116502.95,814.062
476797.05,5116502.95,814.061
476797.14999999997,5116502.95,814.059
476797.25,5116502.95,814.058
476797.35,5116502.95,814.057
476797.45,5116502.95,814.055
476797.55,5116502.95,814.054
476797.64999999997,5116502.95,814.053
476797.75,5116502.95,814.052
476797.85,5116502.95,814.05
476797.95,5116502.95,814.049
476798.05,5116502.95,814.048
476798.14999999997,5116502.95,814.047
476798.25,5116502.95,814.046
476798.35,5116502.95,814.045
476798.45,5116502.95,814.044
476798.55,5116502.95,814.043
476798.64999999997,5116502.95,814.042
476798.75,5116502.95,814.041
476798.85,5116502.95,814.04
476798.95,5116502.95,814.039
476799.05,5116502.95,814.037
476799.14999999997,5116502.95,814.036
476799.25,5116502.95,814.035
476799.35,5116502.95,814.034
476799.45,5116502.95,814.032
476799.55,5116502.95,814.031
476799.64999999997,5116502.95,814.029
476799.75,5116502.95,814.028
476799.85,5116502.95,814.026
476799.95,5116502.95,814.024
476800.05,5116502.95,814.023
476800.14999999997,5116502.95,814.021
476800.25,5116502.95,814.019
476800.35,5116502.95,814.016
476800.45,5116502.95,814.014
476800.55,5116502.95,814.011
476800.64999999997,5116502.95,814.008
476800.75,5116502.95,814.003
476800.85,5116502.95,813.999
476800.95,5116502.95,813.995
476801.05,5116502.95,813.99
476801.14999999997,5116502.95,813.985
476801.25,5116502.95,813.98
476801.35,5116502.95,813.976
476801.45,5116502.95,813.971
476801.55,5116502.95,813.966
476801.64999999997,5116502.95,813.961
476801.75,5116502.95,813.955
476787.95,5116502.850000001,814.211
476788.05,5116502.850000001,814.211
476788.14999999997,5116502.850000001,814.21
476788.25,5116502.850000001,814.208
476788.35,5116502.850000001,814.207
476788.45,5116502.850000001,814.206
476788.55,5116502.850000001,814.204
476788.64999999997,5116502.850000001,814.203
476788.75,5116502.850000001,814.202
476788.85,5116502.850000001,814.201
476788.95,5116502.850000001,814.199
476789.05,5116502.850000001,814.198
476789.14999999997,5116502.850000001,814.197
476789.25,5116502.850000001,814.195
476789.35,5116502.850000001,814.194
476789.45,5116502.850000001,814.193
476789.55,5116502.850000001,814.192
476789.64999999997,5116502.850000001,814.19
476789.75,5116502.850000001,814.189
476789.85,5116502.850000001,814.188
476789.95,5116502.850000001,814.187
476790.05,5116502.850000001,814.186
476790.14999999997,5116502.850000001,814.184
476790.25,5116502.850000001,814.183
476790.35,5116502.850000001,814.182
476790.45,5116502.850000001,814.181
476790.55,5116502.850000001,814.18
476790.64999999997,5116502.850000001,814.179
476790.75,5116502.850000001,814.178
476790.85,5116502.850000001,814.177
476790.95,5116502.850000001,814.175
476791.05,5116502.850000001,814.174
476791.14999999997,5116502.850000001,814.173
476791.25,5116502.850000001,814.172
476791.35,5116502.850000001,814.17
476791.45,5116502.850000001,814.168
476791.55,5116502.850000001,814.166
476791.64999999997,5116502.850000001,814.164
476791.75,5116502.850000001,814.161
476791.85,5116502.850000001,814.159
476791.95,5116502.850000001,814.157
476792.05,5116502.850000001,814.154
476792.14999999997,5116502.850000001,814.152
476792.25,5116502.850000001,814.15
476792.35,5116502.850000001,814.147
476792.45,5116502.850000001,814.145
476792.55,5116502.850000001,814.143
476792.64999999997,5116502.850000001,814.14
476792.75,5116502.850000001,814.138
476792.85,5116502.850000001,814.136
476792.95,5116502.850000001,814.133
476793.05,5116502.850000001,814.131
476793.14999999997,5116502.850000001,814.129
476793.25,5116502.850000001,814.127
476793.35,5116502.850000001,814.125
476793.45,5116502.850000001,814.123
476793.55,5116502.850000001,814.121
476793.64999999997,5116502.850000001,814.119
476793.75,5116502.850000001,814.117
476793.85,5116502.850000001,814.115
476793.95,5116502.850000001,814.113
476794.05,5116502.850000001,814.111
476794.14999999997,5116502.850000001,814.109
476794.25,5116502.850000001,814.107
476794.35,5116502.850000001,814.105
476794.45,5116502.850000001,814.104
476794.55,5116502.850000001,814.102
476794.64999999997,5116502.850000001,814.1
476794.75,5116502.850000001,814.098
476794.85,5116502.850000001,814.097
476794.95,5116502.850000001,814.095
476795.05,5116502.850000001,814.093
476795.14999999997,5116502.850000001,814.092
476795.25,5116502.850000001,814.09
476795.35,5116502.850000001,814.088
476795.45,5116502.850000001,814.087
476795.55,5116502.850000001,814.085
476795.64999999997,5116502.850000001,814.084
476795.75,5116502.850000001,814.082
476795.85,5116502.850000001,814.081
476795.95,5116502.850000001,814.079
476796.05,5116502.850000001,814.078
476796.14999999997,5116502.850000001,814.076
476796.25,5116502.850000001,814.075
476796.35,5116502.850000001,814.073
476796.45,5116502.850000001,814.072
476796.55,5116502.850000001,814.07
476796.64999999997,5116502.850000001,814.069
476796.75,5116502.850000001,814.067
476796.85,5116502.850000001,814.066
476796.95,5116502.850000001,814.065
476797.05,5116502.850000001,814.063
476797.14999999997,5116502.850000001,814.062
476797.25,5116502.850000001,814.061
476797.35,5116502.850000001,814.059
476797.45,5116502.850000001,814.058
476797.55,5116502.850000001,814.057
476797.64999999997,5116502.850000001,814.055
476797.75,5116502.850000001,814.054
476797.85,5116502.850000001,814.053
476797.95,5116502.850000001,814.052
476798.05,5116502.850000001,814.05
476798.14999999997,5116502.850000001,814.049
476798.25,5116502.850000001,814.048
476798.35,5116502.850000001,814.047
476798.45,5116502.850000001,814.046
476798.55,5116502.850000001,814.045
476798.64999999997,5116502.850000001,814.044
476798.75,5116502.850000001,814.043
476798.85,5116502.850000001,814.042
476798.95,5116502.850000001,814.041
476799.05,5116502.850000001,814.04
476799.14999999997,5116502.850000001,814.038
476799.25,5116502.850000001,814.037
476799.35,5116502.850000001,814.036
476799.45,5116502.850000001,814.035
476799.55,5116502.850000001,814.033
476799.64999999997,5116502.850000001,814.032
476799.75,5116502.850000001,814.03
476799.85,5116502.850000001,814.029
476799.95,5116502.850000001,814.027
476800.05,5116502.850000001,814.025
476800.14999999997,5116502.850000001,814.024
476800.25,5116502.850000001,814.022
476800.35,5116502.850000001,814.02
476800.45,5116502.850000001,814.017
476800.55,5116502.850000001,814.014
476800.64999999997,5116502.850000001,814.01
476800.75,5116502.850000001,814.006
476800.85,5116502.850000001,814.001
476800.95,5116502.850000001,813.996
476801.05,5116502.850000001,813.992
476801.14999999997,5116502.850000001,813.987
476801.25,5116502.850000001,813.982
476801.35,5116502.850000001,813.977
476801.45,5116502.850000001,813.971
476801.55,5116502.850000001,813.965
476801.64999999997,5116502.850000001,813.959
476787.45,5116502.75,814.228
476787.55,5116502.75,814.226
476787.64999999997,5116502.75,814.223
476787.75,5116502.75,814.22
476787.85,5116502.75,814.217
476787.95,5116502.75,814.215
476788.05,5116502.75,814.213
476788.14999999997,5116502.75,814.211
476788.25,5116502.75,814.21
476788.35,5116502.75,814.208
476788.45,5116502.75,814.207
476788.55,5116502.75,814.206
476788.64999999997,5116502.75,814.204
476788.75,5116502.75,814.203
476788.85,5116502.75,814.202
476788.95,5116502.75,814.2
476789.05,5116502.75,814.199
476789.14999999997,5116502.75,814.198
476789.25,5116502.75,814.196
476789.35,5116502.75,814.195
476789.45,5116502.75,814.194
476789.55,5116502.75,814.193
476789.64999999997,5116502.75,814.191
476789.75,5116502.75,814.19
476789.85,5116502.75,814.189
476789.95,5116502.75,814.188
476790.05,5116502.75,814.187
476790.14999999997,5116502.75,814.186
476790.25,5116502.75,814.184
476790.35,5116502.75,814.183
476790.45,5116502.75,814.182
476790.55,5116502.75,814.181
476790.64999999997,5116502.75,814.18
476790.75,5116502.75,814.179
476790.85,5116502.75,814.178
476790.95,5116502.75,814.177
476791.05,5116502.75,814.176
476791.14999999997,5116502.75,814.174
476791.25,5116502.75,814.173
476791.35,5116502.75,814.171
476791.45,5116502.75,814.169
476791.55,5116502.75,814.167
476791.64999999997,5116502.75,814.165
476791.75,5116502.75,814.163
476791.85,5116502.75,814.161
476791.95,5116502.75,814.159
476792.05,5116502.75,814.156
476792.14999999997,5116502.75,814.154
476792.25,5116502.75,814.152
476792.35,5116502.75,814.15
476792.45,5116502.75,814.147
476792.55,5116502.75,814.145
476792.64999999997,5116502.75,814.143
476792.75,5116502.75,814.14
476792.85,5116502.75,814.138
476792.95,5116502.75,814.136
476793.05,5116502.75,814.134
476793.14999999997,5116502.75,814.132
476793.25,5116502.75,814.129
476793.35,5116502.75,814.127
476793.45,5116502.75,814.125
476793.55,5116502.75,814.123
476793.64999999997,5116502.75,814.121
476793.75,5116502.75,814.119
476793.85,5116502.75,814.117
476793.95,5116502.75,814.115
476794.05,5116502.75,814.114
476794.14999999997,5116502.75,814.112
476794.25,5116502.75,814.11
476794.35,5116502.75,814.108
476794.45,5116502.75,814.106
476794.55,5116502.75,814.104
476794.64999999997,5116502.75,814.103
476794.75,5116502.75,814.101
476794.85,5116502.75,814.099
476794.95,5116502.75,814.098
476795.05,5116502.75,814.096
476795.14999999997,5116502.75,814.094
476795.25,5116502.75,814.093
476795.35,5116502.75,814.091
476795.45,5116502.75,814.089
476795.55,5116502.75,814.088
476795.64999999997,5116502.75,814.086
476795.75,5116502.75,814.085
476795.85,5116502.75,814.083
476795.95,5116502.75,814.082
476796.05,5116502.75,814.08
476796.14999999997,5116502.75,814.079
476796.25,5116502.75,814.077
476796.35,5116502.75,814.076
476796.45,5116502.75,814.074
476796.55,5116502.75,814.073
476796.64999999997,5116502.75,814.071
476796.75,5116502.75,814.07
476796.85,5116502.75,814.069
476796.95,5116502.75,814.067
476797.05,5116502.75,814.066
476797.14999999997,5116502.75,814.064
476797.25,5116502.75,814.063
476797.35,5116502.75,814.062
476797.45,5116502.75,814.06
476797.55,5116502.75,814.059
476797.64999999997,5116502.75,814.058
476797.75,5116502.75,814.056
476797.85,5116502.75,814.055
476797.95,5116502.75,814.054
476798.05,5116502.75,814.053
476798.14999999997,5116502.75,814.052
476798.25,5116502.75,814.05
476798.35,5116502.75,814.049
476798.45,5116502.75,814.048
476798.55,5116502.75,814.047
476798.64999999997,5116502.75,814.046
476798.75,5116502.75,814.045
476798.85,5116502.75,814.044
476798.95,5116502.75,814.043
476799.05,5116502.75,814.042
476799.14999999997,5116502.75,814.041
476799.25,5116502.75,814.039
476799.35,5116502.75,814.038
476799.45,5116502.75,814.037
476799.55,5116502.75,814.036
476799.64999999997,5116502.75,814.034
476799.75,5116502.75,814.033
476799.85,5116502.75,814.031
476799.95,5116502.75,814.03
476800.05,5116502.75,814.028
476800.14999999997,5116502.75,814.027
476800.25,5116502.75,814.025
476800.35,5116502.75,814.023
476800.45,5116502.75,814.02
476800.55,5116502.75,814.017
476800.64999999997,5116502.75,814.013
476800.75,5116502.75,814.008
476800.85,5116502.75,814.003
476800.95,5116502.75,813.998
476801.05,5116502.75,813.993
476801.14999999997,5116502.75,813.987
476801.25,5116502.75,813.982
476801.35,5116502.75,813.976
476801.45,5116502.75,813.969
476801.55,5116502.75,813.963
476801.64999999997,5116502.75,813.956
476787.05,5116502.65,814.243
476787.14999999997,5116502.65,814.24
476787.25,5116502.65,814.237
476787.35,5116502.65,814.234
476787.45,5116502.65,814.231
476787.55,5116502.65,814.228
476787.64999999997,5116502.65,814.225
476787.75,5116502.65,814.222
476787.85,5116502.65,814.219
476787.95,5116502.65,814.217
476788.05,5116502.65,814.215
476788.14999999997,5116502.65,814.213
476788.25,5116502.65,814.211
476788.35,5116502.65,814.209
476788.45,5116502.65,814.208
476788.55,5116502.65,814.207
476788.64999999997,5116502.65,814.205
476788.75,5116502.65,814.204
476788.85,5116502.65,814.203
476788.95,5116502.65,814.201
476789.05,5116502.65,814.2
476789.14999999997,5116502.65,814.199
476789.25,5116502.65,814.197
476789.35,5116502.65,814.196
476789.45,5116502.65,814.195
476789.55,5116502.65,814.194
476789.64999999997,5116502.65,814.193
476789.75,5116502.65,814.191
476789.85,5116502.65,814.19
476789.95,5116502.65,814.189
476790.05,5116502.65,814.188
476790.14999999997,5116502.65,814.187
476790.25,5116502.65,814.185
476790.35,5116502.65,814.184
476790.45,5116502.65,814.183
476790.55,5116502.65,814.182
476790.64999999997,5116502.65,814.181
476790.75,5116502.65,814.18
476790.85,5116502.65,814.179
476790.95,5116502.65,814.178
476791.05,5116502.65,814.177
476791.14999999997,5116502.65,814.176
476791.25,5116502.65,814.174
476791.35,5116502.65,814.173
476791.45,5116502.65,814.171
476791.55,5116502.65,814.169
476791.64999999997,5116502.65,814.167
476791.75,5116502.65,814.165
476791.85,5116502.65,814.163
476791.95,5116502.65,814.161
476792.05,5116502.65,814.159
476792.14999999997,5116502.65,814.156
476792.25,5116502.65,814.154
476792.35,5116502.65,814.152
476792.45,5116502.65,814.15
476792.55,5116502.65,814.147
476792.64999999997,5116502.65,814.145
476792.75,5116502.65,814.143
476792.85,5116502.65,814.141
476792.95,5116502.65,814.138
476793.05,5116502.65,814.136
476793.14999999997,5116502.65,814.134
476793.25,5116502.65,814.132
476793.35,5116502.65,814.13
476793.45,5116502.65,814.128
476793.55,5116502.65,814.126
476793.64999999997,5116502.65,814.124
476793.75,5116502.65,814.122
476793.85,5116502.65,814.12
476793.95,5116502.65,814.118
476794.05,5116502.65,814.116
476794.14999999997,5116502.65,814.114
476794.25,5116502.65,814.113
476794.35,5116502.65,814.111
476794.45,5116502.65,814.109
476794.55,5116502.65,814.107
476794.64999999997,5116502.65,814.105
476794.75,5116502.65,814.104
476794.85,5116502.65,814.102
476794.95,5116502.65,814.1
476795.05,5116502.65,814.099
476795.14999999997,5116502.65,814.097
476795.25,5116502.65,814.095
476795.35,5116502.65,814.094
476795.45,5116502.65,814.092
476795.55,5116502.65,814.091
476795.64999999997,5116502.65,814.089
476795.75,5116502.65,814.087
476795.85,5116502.65,814.086
476795.95,5116502.65,814.084
476796.05,5116502.65,814.083
476796.14999999997,5116502.65,814.081
476796.25,5116502.65,814.08
476796.35,5116502.65,814.078
476796.45,5116502.65,814.077
476796.55,5116502.65,814.075
476796.64999999997,5116502.65,814.074
476796.75,5116502.65,814.072
476796.85,5116502.65,814.071
476796.95,5116502.65,814.07
476797.05,5116502.65,814.068
476797.14999999997,5116502.65,814.067
476797.25,5116502.65,814.065
476797.35,5116502.65,814.064
476797.45,5116502.65,814.063
476797.55,5116502.65,814.061
476797.64999999997,5116502.65,814.06
476797.75,5116502.65,814.059
476797.85,5116502.65,814.058
476797.95,5116502.65,814.056
476798.05,5116502.65,814.055
476798.14999999997,5116502.65,814.054
476798.25,5116502.65,814.053
476798.35,5116502.65,814.052
476798.45,5116502.65,814.051
476798.55,5116502.65,814.049
476798.64999999997,5116502.65,814.048
476798.75,5116502.65,814.047
476798.85,5116502.65,814.046
476798.95,5116502.65,814.045
476799.05,5116502.65,814.044
476799.14999999997,5116502.65,814.043
476799.25,5116502.65,814.042
476799.35,5116502.65,814.04
476799.45,5116502.65,814.039
476799.55,5116502.65,814.038
476799.64999999997,5116502.65,814.037
476799.75,5116502.65,814.035
476799.85,5116502.65,814.034
476799.95,5116502.65,814.033
476800.05,5116502.65,814.031
476800.14999999997,5116502.65,814.03
476800.25,5116502.65,814.028
476800.35,5116502.65,814.026
476800.45,5116502.65,814.024
476800.55,5116502.65,814.02
476800.64999999997,5116502.65,814.015
476800.75,5116502.65,814.009
476800.85,5116502.65,814.004
476800.95,5116502.65,813.998
476801.05,5116502.65,813.992
476801.14999999997,5116502.65,813.986
476801.25,5116502.65,813.979
476801.35,5116502.65,813.973
476801.45,5116502.65,813.967
476801.55,5116502.65,813.96
476801.64999999997,5116502.65,813.954
476786.75,5116502.55,814.254
476786.85,5116502.55,814.251
476786.95,5116502.55,814.248
476787.05,5116502.55,814.245
476787.14999999997,5116502.55,814.242
476787.25,5116502.55,814.239
476787.35,5116502.55,814.236
476787.45,5116502.55,814.232
476787.55,5116502.55,814.229
476787.64999999997,5116502.55,814.226
476787.75,5116502.55,814.224
476787.85,5116502.55,814.221
476787.95,5116502.55,814.219
476788.05,5116502.55,814.216
476788.14999999997,5116502.55,814.214
476788.25,5116502.55,814.212
476788.35,5116502.55,814.211
476788.45,5116502.55,814.209
476788.55,5116502.55,814.208
476788.64999999997,5116502.55,814.206
476788.75,5116502.55,814.205
476788.85,5116502.55,814.204
476788.95,5116502.55,814.202
476789.05,5116502.55,814.201
476789.14999999997,5116502.55,814.2
476789.25,5116502.55,814.198
476789.35,5116502.55,814.197
476789.45,5116502.55,814.196
476789.55,5116502.55,814.195
476789.64999999997,5116502.55,814.194
476789.75,5116502.55,814.192
476789.85,5116502.55,814.191
476789.95,5116502.55,814.19
476790.05,5116502.55,814.189
476790.14999999997,5116502.55,814.188
476790.25,5116502.55,814.187
476790.35,5116502.55,814.186
476790.45,5116502.55,814.184
476790.55,5116502.55,814.183
476790.64999999997,5116502.55,814.182
476790.75,5116502.55,814.181
476790.85,5116502.55,814.18
476790.95,5116502.55,814.179
476791.05,5116502.55,814.178
476791.14999999997,5116502.55,814.177
476791.25,5116502.55,814.176
476791.35,5116502.55,814.174
